X1,X2,X3,X4,X5,X6,X7,X8,X9,ANG,AVG,RIP,COG
16.43,137.3,1.09,0.01,3.67,2.02,1.51,15.0,16.3,-43.0,-1549.74,70.85,17.16
18.28,139.6,1.01,0.01,2.3,2.02,1.51,11.4,12.79,-47.0,-1401.17,35.85,19.69
23.0,137.8,1.02,0.09,2.3,2.02,1.52,11.44,15.89,-42.0,-1730.06,54.8,19.92
16.02,132.8,1.41,0.01,2.35,2.01,1.51,15.0,16.05,-42.0,-1504.88,62.75,17.63
16.51,134.6,0.99,0.01,3.28,2.01,1.51,15.0,16.36,-43.0,-1540.59,67.99,17.11
19.33,133.0,1.09,0.03,3.45,2.05,1.52,10.0,12.45,-47.0,-1437.37,43.68,21.06
15.36,140.0,0.53,0.02,1.7,2.01,1.51,11.68,12.82,-46.0,-757.18,55.45,19.14
16.57,120.4,0.96,0.01,2.72,2.02,1.51,13.6,15.26,-44.0,-1375.07,66.63,18.66
24.63,138.0,0.5,0.01,3.14,2.03,1.51,15.0,17.17,-40.0,-1660.81,17.01,15.25
18.34,137.6,0.8,0.0,2.09,2.02,1.51,11.75,12.8,-46.0,-1265.08,31.69,19.0
17.91,136.1,0.85,0.01,3.48,2.02,1.52,15.0,17.15,-41.0,-1599.3,51.95,15.36
18.59,138.9,1.1,0.09,2.33,2.02,1.51,10.0,11.26,-47.0,-1369.18,28.75,20.45
24.98,138.3,1.46,0.01,2.11,2.02,1.51,14.99,16.35,-40.0,-1995.05,55.79,17.03
23.21,139.5,0.95,0.01,2.96,2.01,1.51,11.52,13.24,-46.0,-1686.51,40.88,19.06
22.99,134.8,0.97,0.01,2.73,2.01,1.51,15.0,17.97,-40.0,-1863.39,39.29,13.77
15.92,135.1,1.46,0.01,3.56,2.02,1.52,15.0,17.15,-41.0,-1627.75,65.67,15.21
23.4,120.9,0.51,0.01,3.08,2.02,1.52,12.13,14.02,-44.0,-1655.84,25.41,21.01
16.21,126.5,0.96,0.01,3.48,2.01,1.51,13.46,15.17,-46.0,-1417.64,81.35,18.89
18.59,122.2,1.34,0.01,2.58,2.03,1.51,10.06,12.43,-47.0,-1443.03,42.64,21.24
23.78,139.0,0.5,0.08,3.3,2.02,1.51,14.97,17.97,-40.0,-1575.63,9.58,14.04
23.46,138.6,1.49,0.03,2.1,2.01,1.51,14.59,15.82,-42.0,-1947.61,56.73,19.06
17.24,125.6,0.85,0.02,1.71,2.01,1.51,11.71,12.82,-46.0,-988.77,30.65,18.96
17.84,125.0,0.51,0.0,1.73,2.01,1.51,15.0,18.0,-40.0,-1247.21,39.13,13.5
15.78,138.3,1.14,0.01,3.48,2.01,1.51,15.0,17.15,-41.0,-1568.53,67.97,15.11
15.72,139.3,0.82,0.01,3.48,2.01,1.51,14.99,16.01,-44.0,-1456.33,88.51,17.7
17.81,138.4,0.96,0.01,1.63,2.02,1.51,14.73,16.83,-40.0,-1399.76,44.31,16.9
18.39,138.9,0.99,0.09,3.31,2.01,1.51,10.0,11.26,-47.0,-1414.98,49.74,20.39
18.74,138.9,1.09,0.02,2.58,2.02,1.51,10.23,12.43,-47.0,-1463.05,36.88,21.38
23.32,138.7,0.97,0.01,2.91,2.02,1.51,15.0,16.34,-41.0,-1816.72,40.13,16.95
15.78,138.3,1.14,0.01,3.47,2.01,1.51,15.0,17.15,-41.0,-1559.44,68.4,15.09
21.55,132.4,0.73,0.01,2.52,2.01,1.51,14.19,15.42,-43.0,-1734.56,32.58,19.49
16.48,133.0,1.29,0.01,3.73,2.02,1.51,11.4,16.9,-42.0,-1454.22,81.41,19.67
24.77,138.8,1.29,0.01,2.15,2.01,1.51,14.8,16.99,-40.0,-1953.9,50.1,16.39
22.9,134.7,0.97,0.01,2.73,2.01,1.51,14.99,17.97,-40.0,-1883.67,39.41,13.7
18.59,138.0,0.53,0.09,2.35,2.08,1.58,10.0,17.98,-40.0,-1257.66,47.88,21.19
24.22,139.3,0.51,0.02,2.77,2.01,1.51,11.72,13.14,-44.0,-1730.44,35.05,19.37
22.95,128.2,0.5,0.01,3.33,2.02,1.51,14.92,17.89,-40.0,-1678.1,14.03,14.4
24.32,139.3,0.66,0.01,3.04,2.01,1.51,14.99,17.55,-40.0,-1734.35,28.19,14.54
15.72,139.3,0.82,0.01,3.48,2.01,1.51,14.99,16.47,-43.0,-1479.35,87.24,16.67
23.56,139.0,0.53,0.08,2.43,2.09,1.51,14.87,17.97,-40.0,-1748.4,28.54,14.41
23.32,135.7,0.58,0.01,2.53,2.01,1.51,14.88,17.09,-40.0,-1827.71,26.4,15.89
15.62,138.0,0.83,0.01,3.55,2.03,1.51,15.0,17.17,-41.0,-1473.61,84.88,15.11
24.6,139.1,0.99,0.0,2.1,2.02,1.52,14.89,16.65,-40.0,-1927.49,43.93,16.74
17.78,121.0,0.96,0.01,2.88,2.06,1.54,11.72,12.88,-47.0,-1372.55,44.59,19.12
24.76,138.5,1.49,0.02,2.12,2.01,1.51,14.69,15.82,-41.0,-1993.8,58.89,18.71
24.71,138.8,1.27,0.01,2.15,2.01,1.51,14.8,16.97,-40.0,-1968.43,50.14,16.44
17.88,133.1,0.99,0.13,3.45,2.01,1.51,15.0,16.67,-41.0,-1568.33,54.89,16.21
18.45,138.0,1.0,0.08,3.56,2.02,1.51,10.03,11.11,-47.0,-1389.66,55.94,19.93
18.49,137.6,0.82,0.01,3.55,2.01,1.51,15.0,16.47,-42.0,-1607.09,52.19,16.74
16.28,138.3,1.56,0.01,3.64,2.01,1.51,15.0,17.15,-40.0,-1652.51,68.14,15.25
16.4,125.9,0.95,0.02,3.32,2.04,1.51,14.65,17.73,-40.0,-1497.01,68.14,15.92
16.47,138.6,1.52,0.02,2.84,2.01,1.51,11.68,12.9,-47.0,-1439.03,44.63,18.79
16.24,138.9,1.24,0.01,2.58,2.04,1.51,14.73,16.15,-42.0,-1504.67,60.78,18.17
18.37,138.6,1.01,0.01,2.32,2.02,1.51,14.56,17.33,-40.0,-1606.59,53.14,16.81
16.17,134.8,0.99,0.01,3.49,2.01,1.51,15.0,16.3,-43.0,-1518.68,76.01,17.12
24.63,121.0,0.96,0.01,2.11,2.04,1.52,11.72,12.82,-46.0,-1804.92,49.97,18.93
24.56,138.7,1.04,0.01,2.07,2.02,1.52,15.0,17.96,-40.0,-1905.91,46.58,13.67
17.8,125.6,0.51,0.01,3.16,2.04,1.51,11.71,12.74,-47.0,-1284.58,60.01,19.1
16.43,137.3,1.29,0.0,2.06,2.02,1.52,14.79,16.95,-40.0,-1474.76,58.45,16.44
16.8,134.6,0.51,0.01,3.28,2.06,1.56,15.0,16.36,-42.0,-1444.19,72.59,17.13
23.74,139.9,0.75,0.0,2.8,2.01,1.51,11.39,12.84,-45.0,-1719.75,36.35,19.61
23.24,133.5,0.5,0.08,2.39,2.08,1.51,14.99,16.2,-41.0,-1759.07,30.47,17.45
17.5,130.9,0.94,0.01,3.57,2.01,1.51,14.99,16.34,-43.0,-1572.69,60.64,17.04
19.29,138.9,1.1,0.01,2.58,2.04,1.51,10.0,12.43,-47.0,-1495.14,37.51,21.21
24.6,139.5,0.99,0.0,2.65,2.02,1.52,14.33,16.52,-40.0,-1851.9,46.94,18.66
24.3,136.9,0.58,0.03,2.1,2.03,1.53,14.61,15.82,-41.0,-1873.44,34.96,19.21
16.51,139.3,0.82,0.01,3.48,2.01,1.51,14.99,16.01,-44.0,-1515.74,75.81,17.78
23.96,137.9,0.53,0.07,2.32,2.06,1.56,15.0,17.97,-40.0,-1799.44,27.75,13.87
16.22,131.0,1.13,0.01,3.55,2.01,1.51,11.6,12.85,-47.0,-1399.93,66.64,19.17
16.58,134.6,1.1,0.01,2.3,2.02,1.51,15.0,16.36,-41.0,-1472.27,57.05,16.97
23.82,133.0,0.84,0.04,2.66,2.02,1.51,14.77,17.25,-40.0,-1856.03,36.09,16.12
16.16,136.8,0.54,0.01,3.28,2.01,1.51,14.99,16.56,-42.0,-1427.71,80.69,16.41
16.3,132.9,1.32,0.01,3.51,2.02,1.52,14.95,16.33,-43.0,-1590.42,61.52,17.21
18.23,139.7,1.01,0.01,2.28,2.01,1.51,11.36,12.71,-47.0,-1371.86,33.9,19.79
16.67,132.9,0.99,0.0,1.82,2.01,1.51,15.0,17.96,-40.0,-1364.65,46.87,13.6
23.23,139.5,0.5,0.01,3.01,2.01,1.51,15.0,17.95,-40.0,-1775.0,15.45,13.82
23.71,118.6,1.03,0.01,2.38,2.01,1.51,11.06,12.95,-46.0,-1768.13,45.47,20.2
18.4,133.7,0.81,0.01,2.08,2.18,1.61,11.76,12.81,-46.0,-1220.53,29.72,19.12
15.78,135.6,0.75,0.01,2.74,2.02,1.52,13.57,17.16,-40.0,-1350.94,75.99,18.34
15.11,139.2,0.5,0.01,3.5,2.01,1.51,14.99,16.02,-44.0,-1336.27,94.96,17.97
19.41,132.9,0.76,0.01,3.26,2.04,1.51,10.04,17.88,-40.0,-1405.51,56.72,20.79
18.47,128.0,0.82,0.01,3.5,2.02,1.51,15.0,16.21,-43.0,-1581.38,53.51,17.43
23.64,135.7,1.09,0.01,2.48,2.01,1.51,14.98,15.99,-42.0,-1954.58,45.4,17.92
18.37,139.4,0.8,0.01,3.5,2.01,1.51,10.01,16.01,-44.0,-1413.29,59.54,20.75
23.97,134.6,1.04,0.07,2.33,2.06,1.56,15.0,17.31,-40.0,-1912.7,44.45,14.94
15.43,138.0,0.82,0.01,3.52,2.03,1.51,15.0,17.17,-41.0,-1462.82,87.18,15.04
24.32,136.9,0.53,0.01,1.61,2.03,1.53,14.93,16.05,-41.0,-1847.99,38.14,18.04
16.47,140.0,0.54,0.03,2.84,2.01,1.51,11.6,12.9,-47.0,-1159.63,64.26,19.0
23.71,139.9,1.04,0.01,2.77,2.01,1.51,11.06,13.14,-46.0,-1741.66,47.24,20.01
22.17,132.4,0.73,0.01,2.55,2.01,1.51,14.02,15.42,-43.0,-1770.27,31.62,19.34
15.43,137.7,0.83,0.01,2.32,2.03,1.51,15.0,17.25,-40.0,-1317.08,73.03,14.89
15.7,128.4,0.82,0.01,3.5,2.03,1.51,15.0,17.17,-41.0,-1449.06,85.43,15.04
15.72,139.3,0.79,0.01,3.48,2.01,1.51,14.99,16.01,-44.0,-1448.17,88.93,17.72
22.92,137.3,0.52,0.01,2.12,2.01,1.51,14.59,15.82,-42.0,-1798.82,33.99,18.95
24.01,139.3,0.5,0.01,3.25,2.01,1.51,14.87,16.01,-40.0,-1642.13,25.05,18.31
18.65,132.9,1.32,0.03,3.45,2.02,1.52,10.26,12.61,-47.0,-1475.41,50.21,21.29
23.42,139.3,0.51,0.02,2.81,2.01,1.51,11.78,12.8,-44.0,-1732.72,32.32,18.69
16.21,126.5,1.05,0.01,3.27,2.01,1.51,13.46,15.22,-45.0,-1452.08,75.58,18.9
17.87,138.2,1.49,0.01,1.6,2.01,1.51,14.91,17.96,-40.0,-1579.12,48.25,14.14
16.17,134.8,0.87,0.01,3.31,2.02,1.51,15.0,16.35,-42.0,-1506.91,77.41,16.91
23.57,133.4,0.84,0.03,1.69,2.02,1.51,15.0,17.53,-40.0,-1826.39,39.09,14.35
24.98,138.3,0.5,0.01,3.07,2.02,1.51,14.91,16.35,-40.0,-1685.46,23.7,17.48
23.55,139.6,0.99,0.01,2.85,2.1,1.6,14.99,17.93,-40.0,-1840.31,41.45,13.9
16.58,132.9,0.78,0.02,3.53,2.02,1.52,14.97,16.33,-43.0,-1482.73,76.45,17.15
24.01,139.0,0.5,0.05,3.25,2.01,1.51,15.0,17.97,-40.0,-1613.16,11.98,13.89
22.96,133.0,0.5,0.01,3.32,2.24,1.66,15.0,17.97,-40.0,-1649.47,9.23,14.18
23.0,139.1,0.68,0.0,2.16,2.01,1.51,11.42,12.64,-45.0,-1715.52,43.56,19.74
24.78,138.6,0.5,0.01,3.11,2.01,1.51,14.93,16.11,-40.0,-1671.69,25.13,17.92
18.59,138.9,1.1,0.09,2.35,2.02,1.51,10.0,11.23,-47.0,-1371.15,28.51,20.42
22.99,134.8,0.61,0.01,2.73,2.01,1.51,15.0,17.83,-40.0,-1812.5,20.95,13.84
22.89,134.8,0.97,0.01,2.76,2.01,1.51,15.0,17.95,-40.0,-1877.22,40.28,13.67
24.72,131.2,1.03,0.01,2.1,2.01,1.51,14.5,16.31,-41.0,-1931.06,48.86,18.48
17.8,139.7,0.84,0.01,3.51,2.01,1.51,10.52,15.96,-44.0,-1402.77,64.39,20.27
18.17,137.5,0.51,0.01,1.69,2.09,1.51,15.0,17.97,-40.0,-1314.37,35.18,13.52
16.16,138.9,0.94,0.0,3.57,2.01,1.51,14.99,16.87,-41.0,-1500.13,76.29,15.87
23.57,133.4,0.5,0.05,3.34,2.04,1.51,15.0,17.46,-40.0,-1627.64,12.59,14.66
17.77,139.5,0.5,0.0,3.1,2.01,1.51,12.54,14.67,-46.0,-1342.51,62.28,20.98
23.53,132.9,1.32,0.01,2.28,2.02,1.52,14.97,17.29,-40.0,-1937.1,50.68,15.07
18.05,132.9,0.5,0.11,3.32,2.08,1.51,15.0,17.97,-40.0,-1447.17,47.3,13.79
15.74,138.0,0.81,0.01,3.55,2.01,1.51,15.0,17.18,-41.0,-1479.45,83.75,15.14
15.7,131.6,0.82,0.01,2.11,2.01,1.51,14.67,17.17,-40.0,-1265.3,67.59,16.62
23.71,140.0,1.04,0.01,2.77,2.01,1.51,11.06,13.13,-46.0,-1739.79,47.21,20.02
23.47,138.3,1.47,0.01,2.11,2.02,1.51,14.91,17.93,-40.0,-1921.94,50.8,14.2
24.96,137.9,0.56,0.01,2.31,2.01,1.51,14.99,17.37,-40.0,-1881.76,25.31,14.92
19.05,132.6,0.8,0.0,2.11,2.02,1.51,11.71,12.8,-46.0,-1330.35,30.63,19.07
16.47,140.0,0.53,0.02,2.86,2.01,1.51,11.31,12.9,-47.0,-1164.12,63.89,19.59
24.29,139.4,0.52,0.19,2.8,2.01,1.51,14.93,16.91,-40.0,-1785.17,21.45,16.11
17.5,130.9,0.94,0.01,3.26,2.01,1.51,14.86,16.56,-42.0,-1572.79,56.02,17.02
16.17,134.8,0.99,0.01,3.28,2.01,1.51,15.0,16.33,-43.0,-1530.14,72.71,16.96
17.8,139.7,1.47,0.01,2.95,2.01,1.51,10.65,12.82,-47.0,-1503.8,45.45,20.96
15.78,138.3,1.14,0.01,3.5,2.01,1.51,15.0,17.07,-41.0,-1555.34,69.06,15.3
18.37,139.6,1.11,0.01,2.77,2.01,1.51,10.79,12.44,-47.0,-1476.04,35.9,20.9
15.92,132.8,1.13,0.0,1.83,2.01,1.51,15.0,18.0,-40.0,-1342.06,51.31,13.45
24.58,138.9,1.1,0.01,2.1,2.04,1.51,10.0,12.24,-46.0,-1849.83,56.54,21.08
18.52,129.9,1.03,0.02,2.96,2.01,1.51,13.92,15.26,-44.0,-1596.74,52.78,19.11
23.71,139.9,1.03,0.01,1.68,2.01,1.51,11.07,13.14,-45.0,-1797.03,55.0,20.13
24.78,139.4,1.06,0.02,2.55,2.01,1.51,14.08,15.51,-42.0,-1899.8,52.26,19.49
23.0,134.8,0.97,0.01,2.8,2.01,1.51,15.0,17.97,-40.0,-1855.0,38.99,13.53
24.31,139.3,0.51,0.02,2.8,2.01,1.51,10.81,12.8,-44.0,-1735.89,37.32,20.58
16.48,135.1,0.98,0.0,1.83,2.01,1.51,15.0,17.95,-40.0,-1357.98,47.96,13.55
23.15,139.4,0.5,0.0,3.1,2.01,1.51,12.18,14.67,-44.0,-1624.76,23.51,21.08
16.17,126.5,1.05,0.01,3.27,2.01,1.51,13.49,15.22,-45.0,-1446.0,75.7,18.81
15.74,138.0,0.82,0.01,3.79,2.03,1.51,15.0,17.17,-41.0,-1471.64,87.41,15.15
17.8,139.7,1.66,0.01,2.92,2.01,1.51,11.46,13.24,-47.0,-1576.55,49.72,19.03
17.78,121.0,1.37,0.01,1.61,2.02,1.52,11.72,12.82,-46.0,-1205.42,36.31,18.98
19.26,138.9,1.09,0.03,2.58,2.04,1.51,10.0,12.43,-47.0,-1487.1,37.58,21.16
18.39,133.7,1.12,0.01,2.09,2.1,1.6,11.76,12.8,-47.0,-1355.68,37.45,19.15
18.17,137.8,0.5,0.01,1.42,2.09,1.51,14.98,17.97,-40.0,-1225.9,44.82,13.84
23.42,138.6,0.51,0.01,3.03,2.01,1.51,14.99,17.34,-40.0,-1791.32,15.17,14.86
23.71,138.2,1.04,0.03,2.77,2.01,1.51,11.06,13.14,-46.0,-1725.83,46.75,19.98
15.81,128.4,0.83,0.01,3.5,2.03,1.51,15.0,16.54,-42.0,-1449.49,87.11,16.66
24.98,137.0,1.46,0.01,2.11,2.02,1.51,15.0,16.35,-40.0,-1987.66,55.81,16.99
16.43,133.7,0.51,0.0,3.71,2.11,1.61,15.0,16.83,-41.0,-1386.96,81.92,16.07
16.51,139.3,1.03,0.01,3.49,2.01,1.51,14.99,16.01,-44.0,-1553.31,70.07,17.77
22.99,134.8,0.75,0.01,2.73,2.01,1.51,15.0,17.97,-40.0,-1820.9,28.66,13.57
19.61,126.3,1.09,0.01,2.71,2.01,1.51,10.37,12.43,-47.0,-1503.9,36.59,21.17
16.57,120.5,0.96,0.01,2.72,2.01,1.51,13.46,15.5,-44.0,-1406.64,65.64,18.53
23.42,139.3,0.51,0.02,3.16,2.01,1.51,11.78,12.8,-44.0,-1623.01,28.32,18.92
16.33,138.6,0.51,0.02,3.24,2.04,1.51,14.99,16.38,-42.0,-1393.33,79.47,16.95
23.17,137.5,0.51,0.01,1.87,2.09,1.51,15.0,17.97,-40.0,-1737.37,32.31,13.72
16.43,132.8,1.3,0.01,3.71,2.03,1.51,15.0,16.81,-42.0,-1605.63,62.18,16.02
17.78,120.2,0.96,0.01,1.66,2.04,1.52,11.72,12.83,-45.0,-1060.78,25.13,19.0
24.98,128.2,0.5,0.01,3.08,2.01,1.51,14.92,16.3,-40.0,-1755.78,23.38,17.53
24.46,138.8,1.25,0.07,2.15,2.01,1.51,14.8,17.0,-40.0,-1947.35,48.45,16.33
15.72,139.3,0.82,0.01,3.47,2.01,1.51,14.96,16.01,-44.0,-1453.53,88.26,17.84
23.0,139.5,0.65,0.01,2.91,2.01,1.51,11.42,12.5,-45.0,-1721.63,29.31,19.88
18.59,138.9,1.1,0.09,2.35,2.02,1.51,10.0,11.23,-47.0,-1368.29,28.71,20.4
23.22,139.4,0.51,0.01,3.1,2.04,1.54,12.69,14.4,-43.0,-1685.38,20.39,20.94
16.21,126.5,1.05,0.0,3.38,2.01,1.51,13.57,15.0,-45.0,-1399.05,79.46,18.69
16.3,132.9,1.4,0.01,3.47,2.08,1.58,14.78,16.33,-43.0,-1597.16,63.72,18.02
16.51,139.3,0.82,0.01,3.48,2.01,1.51,14.99,16.09,-43.0,-1524.07,75.1,17.61
23.14,135.7,1.01,0.01,2.33,2.01,1.51,11.41,12.79,-46.0,-1782.77,43.89,19.81
23.9,138.5,0.5,0.01,3.0,2.02,1.52,15.0,17.16,-40.0,-1772.27,15.05,15.22
19.45,138.0,1.49,0.01,2.71,2.01,1.51,14.66,15.82,-42.0,-1791.19,52.45,18.75
22.37,139.8,0.74,0.01,2.53,2.08,1.57,11.86,13.41,-45.0,-1696.96,36.11,20.33
19.29,138.9,1.09,0.01,2.58,2.04,1.51,10.26,16.86,-40.0,-1499.59,69.24,20.71
16.57,126.5,0.91,0.01,2.72,2.02,1.52,13.44,16.25,-42.0,-1402.14,66.15,18.51
22.22,137.2,0.74,0.01,2.2,2.01,1.51,12.97,14.53,-44.0,-1720.35,37.62,20.46
23.22,135.8,1.11,0.0,2.73,2.01,1.51,14.9,15.99,-41.0,-1870.23,44.99,18.1
23.43,139.4,0.52,0.12,2.81,2.01,1.51,11.9,16.91,-40.0,-1653.09,38.51,20.37
16.15,134.8,1.05,0.01,3.28,2.02,1.52,15.0,16.09,-43.0,-1519.38,72.07,17.75
23.55,139.4,0.5,0.01,3.13,2.03,1.53,12.66,17.56,-40.0,-1627.73,24.07,19.89
24.9,138.7,0.86,0.01,2.1,2.01,1.51,10.47,17.96,-40.0,-1623.13,67.69,20.34
16.04,132.9,0.99,0.01,3.53,2.04,1.52,14.97,16.33,-43.0,-1506.41,78.97,17.21
18.62,138.9,1.1,0.04,2.58,2.04,1.51,10.0,12.43,-47.0,-1426.15,38.01,21.18
23.19,139.5,0.54,0.01,3.12,2.01,1.51,10.07,14.53,-44.0,-1567.09,31.5,20.94
23.71,118.6,1.03,0.0,2.38,2.01,1.51,10.74,15.75,-42.0,-1705.39,57.52,20.04
18.6,138.9,0.79,0.09,2.34,2.1,1.52,10.0,11.24,-46.0,-1250.5,38.65,20.36
23.65,139.0,0.51,0.08,3.06,2.08,1.51,15.0,17.97,-40.0,-1689.86,13.32,13.79
16.23,130.9,0.94,0.02,3.54,2.01,1.51,14.99,16.86,-42.0,-1522.23,75.01,15.82
24.76,138.6,1.49,0.01,2.1,2.1,1.51,14.61,16.21,-40.0,-1922.33,55.23,18.55
23.11,139.5,0.51,0.01,2.91,2.01,1.51,11.45,14.26,-44.0,-1690.12,31.47,19.63
23.04,139.6,0.82,0.03,2.84,2.01,1.51,15.0,17.17,-40.0,-1832.81,32.05,15.03
24.32,138.2,0.53,0.01,2.88,2.03,1.53,14.93,16.11,-41.0,-1837.52,23.02,17.88
22.96,132.8,1.75,0.21,1.96,2.08,1.51,15.0,17.97,-40.0,-1787.1,51.53,13.65
15.67,139.3,0.82,0.01,3.5,2.01,1.51,14.99,16.01,-44.0,-1451.64,89.78,17.73
24.3,134.8,0.98,0.03,2.1,2.01,1.51,14.61,15.82,-42.0,-1915.6,44.7,19.06
16.17,134.8,1.04,0.01,3.28,2.06,1.56,10.98,13.06,-47.0,-1346.97,68.59,20.51
16.36,139.4,0.82,0.07,3.19,2.01,1.51,14.99,17.5,-40.0,-1508.39,67.29,14.4
16.17,136.9,0.59,0.01,3.28,2.03,1.53,15.0,16.35,-42.0,-1422.04,81.09,16.94
16.47,139.8,0.53,0.02,2.86,2.02,1.52,11.68,16.19,-43.0,-1262.61,72.18,20.15
18.48,125.6,0.85,0.01,3.55,2.01,1.51,11.71,12.82,-47.0,-1435.35,56.04,18.95
16.54,138.9,0.99,0.01,3.06,2.01,1.51,15.0,17.97,-40.0,-1567.45,58.68,13.57
22.96,133.7,0.5,0.01,3.32,2.18,1.61,15.0,17.38,-40.0,-1661.15,11.17,15.07
18.53,128.0,1.51,0.01,3.27,2.01,1.51,15.0,16.47,-42.0,-1721.96,59.4,16.77
16.3,132.8,1.69,0.01,3.47,2.02,1.52,14.97,16.33,-42.0,-1658.98,65.54,17.05
23.87,138.7,0.53,0.02,2.87,2.01,1.51,11.48,17.95,-40.0,-1618.35,39.46,19.72
16.43,135.1,1.29,0.01,1.78,2.01,1.51,15.0,16.82,-40.0,-1428.72,55.75,15.8
16.49,139.3,0.76,0.02,2.96,2.08,1.57,11.52,13.25,-47.0,-1272.59,67.76,19.34
24.28,139.3,1.5,0.01,1.96,2.01,1.51,14.99,16.01,-41.0,-1997.49,55.4,17.86
15.43,138.0,0.81,0.01,3.5,2.01,1.51,12.69,14.54,-47.0,-1341.24,91.91,20.65
18.4,133.9,0.79,0.09,2.38,2.02,1.51,10.0,11.23,-47.0,-1228.07,37.76,20.4
23.47,132.9,1.47,0.01,2.14,2.02,1.51,14.91,17.93,-40.0,-1913.55,51.3,14.19
16.27,138.4,1.06,0.01,3.38,2.01,1.51,13.59,15.0,-46.0,-1467.39,74.36,18.79
16.5,130.9,0.93,0.01,3.57,2.05,1.55,14.99,16.34,-43.0,-1527.05,74.4,17.23
19.6,125.5,0.97,0.01,2.71,2.01,1.51,10.37,12.43,-47.0,-1487.79,34.14,21.35
15.89,138.3,0.53,0.01,2.88,2.01,1.51,14.93,16.11,-42.0,-1336.63,80.54,17.56
16.51,139.3,1.03,0.01,3.49,2.02,1.52,14.99,16.01,-44.0,-1552.03,70.12,17.81
16.43,137.3,1.29,0.01,3.73,2.01,1.51,14.95,17.02,-41.0,-1600.34,64.1,15.65
23.57,133.3,0.5,0.03,3.14,2.04,1.51,15.0,17.46,-40.0,-1733.71,12.16,14.77
16.01,129.2,0.99,0.01,3.11,2.04,1.54,12.43,14.4,-47.0,-1352.55,77.46,21.14
23.47,138.3,1.46,0.01,2.11,2.02,1.51,14.91,17.93,-40.0,-1916.25,51.26,14.21
24.78,138.2,0.53,0.01,2.88,2.03,1.53,14.93,18.0,-40.0,-1785.51,22.53,14.1
18.59,138.9,1.1,0.08,2.35,2.02,1.51,10.0,11.15,-47.0,-1382.5,27.87,20.2
17.85,138.4,1.17,0.01,1.61,2.01,1.51,11.79,16.67,-40.0,-1353.28,66.33,20.49
23.68,139.4,0.82,0.03,2.74,2.01,1.51,14.99,17.76,-40.0,-1829.33,34.01,14.03
16.17,139.0,0.99,0.01,3.27,2.01,1.51,14.99,16.35,-43.0,-1526.26,72.85,16.84
15.38,139.5,0.76,0.01,3.52,2.01,1.51,12.72,14.53,-47.0,-1327.5,91.48,20.7
24.3,130.1,0.58,0.03,2.1,2.03,1.53,14.61,15.82,-42.0,-1847.88,34.27,19.22
23.03,128.4,0.65,0.01,3.3,2.03,1.51,10.1,12.47,-45.0,-1536.18,36.69,21.3
16.5,132.9,0.99,0.01,1.61,2.02,1.52,11.49,18.0,-40.0,-1116.59,66.27,19.95
23.42,138.7,0.51,0.02,3.0,2.01,1.51,14.99,17.34,-40.0,-1774.57,16.86,14.8
19.26,126.2,1.09,0.03,2.36,2.08,1.51,10.0,12.43,-47.0,-1372.93,37.97,21.19
22.72,133.7,0.5,0.12,3.32,2.18,1.61,15.0,17.97,-40.0,-1616.98,8.7,13.9
24.2,138.7,0.5,0.01,3.22,2.02,1.52,15.0,16.92,-40.0,-1669.05,20.17,15.85
17.84,125.0,0.51,0.0,2.06,2.08,1.51,11.89,17.94,-40.0,-1134.67,58.95,20.56
23.21,139.4,0.51,0.01,3.33,2.04,1.54,12.34,14.44,-42.0,-1576.6,24.38,21.12
24.84,138.8,1.45,0.07,1.97,2.01,1.51,14.82,16.24,-40.0,-1966.24,54.07,17.8
16.6,135.9,0.53,0.0,3.01,2.01,1.51,11.68,13.33,-47.0,-1183.36,67.08,19.69
24.3,138.9,0.98,0.03,2.34,2.01,1.51,10.88,12.79,-46.0,-1822.18,48.96,20.57
23.65,126.6,0.51,0.01,3.06,2.08,1.51,13.47,17.96,-40.0,-1655.69,25.06,17.84
24.43,133.1,0.87,0.01,2.1,2.01,1.51,15.0,16.89,-40.0,-1926.12,40.32,15.72
17.79,123.8,0.82,0.02,1.66,2.04,1.51,15.0,16.21,-40.0,-1270.52,39.34,17.25
23.61,133.0,0.52,0.08,1.83,2.09,1.52,15.0,18.0,-40.0,-1748.55,33.4,13.7
18.59,136.9,1.1,0.09,2.33,2.02,1.51,10.0,11.75,-47.0,-1382.43,31.95,20.91
24.84,138.6,0.8,0.06,1.97,2.01,1.51,14.82,17.3,-40.0,-1881.78,38.53,15.77
17.8,139.8,1.28,0.01,3.02,2.01,1.51,10.52,12.82,-47.0,-1481.53,43.29,21.18
16.8,139.9,0.51,0.03,2.86,2.01,1.51,11.68,12.9,-47.0,-1202.37,61.71,18.73
18.17,137.5,0.51,0.01,3.62,2.09,1.51,15.0,17.97,-40.0,-1503.38,48.89,13.73
23.22,119.6,1.11,0.0,2.73,2.06,1.56,13.46,15.99,-41.0,-1800.07,51.02,18.72
24.69,138.1,1.04,0.01,2.07,2.02,1.52,14.99,17.93,-40.0,-1915.6,46.83,13.9
18.54,139.5,1.05,0.01,3.5,2.01,1.51,14.99,16.01,-43.0,-1640.63,53.02,17.83
16.15,138.6,0.81,0.03,2.1,2.01,1.51,14.61,15.82,-41.0,-1269.77,62.7,18.88
